Date,Tweet-text,Retweets,Likes,entities,topic,confidence,sentiment,sentiment_confidence
2014/02/14_17:02,What happens here matters to every working American right down to the food that you put on your table. —President Obama,394,557,"[['American', 'NORP'],['Obama', 'PERSON']]",americans,0.7615878582000732,neutral,0.7666262984275818
2014/02/14_16:56,WATCH: President Obama is speaking in Fresno California to discuss efforts to respond to the severe drought.http://ofa.bo/f7a,311,358,"[['Obama', 'PERSON'],['Fresno', 'GPE'],['California', 'GPE']]",americans,0.5166394114494324,neutral,0.8483076095581055
2014/02/14_15:02,We want to hear what you're hearing about the new health care law. Take this quick survey:http://ofa.bo/r7H,223,366,[],health,0.7990381717681885,neutral,0.8159453272819519
2014/02/14_13:39,"For Valentine's Day: ""Man with a new healthy heart says Obamacare saved his life"" http://ofa.bo/a76  #GetCovered",799,859,"[['Obamacare', 'ORG']]",health,0.8199158906936646,positive,0.7167166471481323
2014/02/14_12:21,This is a health care love story: How newlyweds Amanda and Solomon got covered. http://ofa.bo/e6w  #ThisIsWhypic.twitter.com/JXRbY8bAPb,201,391,"[['Amanda', 'PERSON'],['Solomon', 'PERSON']]",health,0.963663637638092,neutral,0.512386679649353
2014/02/14_11:35,Affordable health insurance plans are just a click away: http://ofa.bo/d6m,183,325,[],health,0.915242075920105,positive,0.7301037907600403
2014/02/14_11:05,It isn’t a Democrat or Republican issue ... It’s a health care issue. Support for health care reform is bipartisan:http://ofa.bo/t7I,443,590,"[['Democrat', 'NORP'],['Republican', 'NORP']]",health,0.8984323143959045,neutral,0.5580315589904785
2014/02/14_07:54,When women succeed America succeeds. —President Obama,3438,3462,"[['America', 'GPE'],['Obama', 'PERSON']]",USA,0.5042809844017029,positive,0.7151597142219543
2014/02/14_07:50,There's too much to do and America does not believe in standing still. —President Obama,553,736,"[['America', 'GPE'],['Obama', 'PERSON']]",USA,0.5057254433631897,negative,0.5051239728927612
2014/02/14_07:43,LIVE: President Obama is speaking at the House Democratic Issues Conference. Tune in: http://ofa.bo/a74,153,268,"[['Obama', 'PERSON'],['the House Democratic Issues Conference', 'EVENT']]",politics,0.5746898651123047,neutral,0.8767861127853394
2014/02/13_13:11,Before the Affordable Care Act access to health care could be a gamble: http://ofa.bo/c6U  #TBT,282,420,"[['the Affordable Care Act', 'LAW']]",health,0.8821718096733093,neutral,0.5968435406684875
2014/02/13_10:04,3.3 Million Signed Up for Obamacare Young People Surge More from @NBCNews:http://ofa.bo/q77,405,425,"[['Obamacare', 'EVENT'],['@NBCNews', 'ORG']]",health,0.6621755957603455,neutral,0.8277937769889832
2014/02/13_08:55,Cherlene's pre-existing condition meant her old health premium was $600 a month. Now it's less than $100: http://ofa.bo/q75  #ThisIsWhy,262,389,"[['Cherlene', 'PERSON']]",health,0.8428755402565002,negative,0.5555258989334106
2014/02/12_13:57,Opportunity knocks. It's the last day to enter for a chance to meet the President: http://ofa.bo/g5m,217,380,[],americans,0.4931316077709198,neutral,0.6389109492301941
2014/02/12_11:50,Let's give Americans a raise right now—I'm going to sign this. —President Obama on executive action to #RaiseTheWage for federal workers,643,836,"[['Americans', 'NORP'],['Obama', 'PERSON']]",americans,0.7380408048629761,positive,0.6953434348106384
2014/02/12_11:44,Ask your representative in Congress: Do you support raising the minimum wage to $10.10 an hour? —President Obama #RaiseTheWage,685,750,"[['Congress', 'ORG'],['Obama', 'PERSON']]",politics,0.7395830750465393,neutral,0.858974039554596
2014/02/12_11:38,Raising the minimum wage is good for business. It's good for workers. It's good for the economy. —President Obama,961,931,"[['Obama', 'PERSON']]",business,0.8353844285011292,positive,0.8802961707115173
2014/02/12_11:35,Fair wages and higher profits go hand in hand. —President Obama #RaiseTheWage,498,563,"[['Obama', 'PERSON']]",business,0.4496521651744842,positive,0.5001308917999268
2014/02/12_11:30,Nobody who works full time should have to live in poverty. Nobody. Not here in America. —President Obama #RaiseTheWage,1819,1596,"[['America', 'GPE'],['Obama', 'PERSON']]",USA,0.5855855941772461,negative,0.4619465172290802
2014/02/12_11:19,LIVE: The President is speaking on the importance of raising the federal minimum wage for all workers: http://ofa.bo/j5F  #RaiseTheWage,292,384,[],politics,0.5277139544487,positive,0.5667580366134644
2014/02/11_13:46,Ever dreamed of meeting President Obama? This is what it's like in real life: http://ofa.bo/p5X,243,471,"[['Obama', 'PERSON']]",americans,0.4997802972793579,neutral,0.7057531476020813
2014/02/11_12:34,Questions about the new health care options? Sign up and see how much you could save: http://ofa.bo/r4y pic.twitter.com/PND5HmHeB8,239,346,[],health,0.7905696034431458,neutral,0.7870815396308899
2014/02/11_11:14,Spread the word for a chance to meet the President. http://ofa.bo/s5J  #CoverAmericapic.twitter.com/zPtHTlv5Qt,523,508,[],USA,0.5134204030036926,neutral,0.7102168202400208
2014/02/11_09:51,Don't miss out. You could meet the President: http://ofa.bo/r51,250,406,[],americans,0.5256316065788269,positive,0.8355588316917419
2014/02/11_08:47,Retweet to let people know: It's time to #CoverAmerica.pic.twitter.com/C1wQs7gtE6,1300,797,[],americans,0.5221273303031921,neutral,0.5438559651374817
2014/02/11_08:01,President Obama is asking for your help to #CoverAmerica. Are you in? http://ofa.bo/j4p,272,388,"[['Obama', 'PERSON']]",americans,0.4795217216014862,neutral,0.7837774753570557
2014/02/10_11:36,Congratulations on leading the way @MikeSamFootball. That's real sportsmanship.,5221,5626,[],americans,0.4823946952819824,positive,0.9781965017318726
2014/02/10_08:25,Have you heard? Say you'll help out in the final health care push and you could meet the President. http://ofa.bo/c4F,226,358,[],health,0.8201287984848022,neutral,0.6640679240226746
2014/02/09_19:08,A warm welcome to the 1751 new #OFAFellows. Thanks for joining the fight to make change happen.,395,661,"[['OFAFellows', 'ORG']]",americans,0.5060939192771912,positive,0.9857513308525084
2014/02/09_14:29,This could be you. Make the pledge today for a chance to meet the President. http://ofa.bo/g4P pic.twitter.com/BNjoNfU2No,499,838,[],americans,0.5787873864173889,neutral,0.6721938252449036
2014/02/08_13:29,Say you'll help in the final push for health care and you'll be entered for a chance to meet the President.http://ofa.bo/a4S,434,653,[],health,0.8369185924530029,neutral,0.5369642972946167
2014/02/07_15:20,Go Team USA. #Sochi2014,3224,3705,"[['Team USA', 'ORG']]",americans,0.5069749355316162,positive,0.6398435831069946
2014/02/07_13:30,ICYMI: Yesterday Republican senators refused to #RenewUI. How long will American families be left out in the cold?pic.twitter.com/qEFWpwp4gq,870,649,"[['Republican', 'NORP'],['American', 'NORP']]",americans,0.5535225868225098,negative,0.8375257253646851
2014/02/07_11:16,LIVE: President Obama speaks about the bipartisan Agriculture Act of 2014 at @michiganstateu.http://ofa.bo/e4C,314,381,"[['Obama', 'PERSON'],['Agriculture Act of 2014', 'LAW']]",americans,0.5579719543457031,neutral,0.8848506212234497
2014/02/07_09:06,Sign up and say you'll help out in the final push for health care—for a chance to meet the President. http://ofa.bo/a46,226,345,[],health,0.8748144507408142,positive,0.5364862084388733
2014/02/07_05:44,Watch: Amanda and Solomon went for years without coverage but now they can afford insurance. http://ofa.bo/d3t  #ThisIsWhy,249,376,"[['Amanda', 'PERSON'],['Solomon', 'PERSON']]",health,0.635495126247406,neutral,0.6621459722518921
2014/02/06_15:31,Today 39 Senate Republicans left 1.7 million job-seekers and their families #OutInTheCold by not renewing unemployment insurance.,1198,749,"[['Senate', 'ORG'],['Republicans', 'NORP']]",americans,0.553994357585907,negative,0.6361138224601746
2014/02/06_13:23,"No longer is ""being too small"" grounds for denying a child health insurance: http://ofa.bo/h4N  #ThrowbackThursday",352,498,[],health,0.6490030884742737,neutral,0.5318780541419983
2014/02/06_12:17,Patti is saving $100 a month on health insurance thanks to the Affordable Care Act. http://ofa.bo/g3w pic.twitter.com/Pau3JGlxZP,307,456,"[['Patti', 'PERSON'],['the Affordable Care Act', 'LAW']]",health,0.8454066514968872,positive,0.7643508911132812
2014/02/06_11:00,Congress: More than a million Americans are still without unemployment insurance. Do the right thing and #RenewUI.pic.twitter.com/wqXwvkOx3Y,756,725,"[['Congress', 'ORG'],['Americans', 'NORP']]",americans,0.7620255947113037,negative,0.4770075976848602
2014/02/06_08:53,Enroll in a health plan by February 15th and be covered on March 1st. http://ofa.bo/g3t,344,353,[],health,0.7324788570404053,neutral,0.9017586708068848
2014/02/06_07:39,"Congress left Lori #OutInTheCold with no unemployment insurance: ""This isn't a game."" Read more: http://ofa.bo/d3n  #RenewUI",245,317,"[['Congress', 'ORG'],['Lori', 'PERSON']]",business,0.7548624277114868,neutral,0.5695174932479858
2014/02/05_14:43,If you pledge to help with the final push for health care enrollment you could meet the President backstage in D.C.: http://ofa.bo/t4D,303,431,"[['D.C.', 'GPE']]",health,0.8537654280662537,neutral,0.6216815710067749
2014/02/05_13:27,Join the team that cares about getting America covered:http://ofa.bo/f3v,251,375,"[['America', 'GPE']]",americans,0.4912162721157074,neutral,0.5305942893028259
2014/02/05_07:31,For Jarred a small business owner affordable health care means better coverage and real savings: http://ofa.bo/q3P,232,325,"[['Jarred', 'PERSON']]",health,0.6879295706748962,positive,0.7509501576423645
2014/02/04_13:30,Unemployment insurance makes a big difference to Americans like Erin. Read her story and tell Congress to #RenewUI: http://ofa.bo/t3o,347,383,"[['Americans', 'NORP'],['Erin', 'PERSON'],['Congress', 'ORG']]",americans,0.8519595861434937,neutral,0.5777584910392761
2014/02/04_12:18,Taking a stand against gun violence matters to Gilbert and his family: http://ofa.bo/p3h,258,418,"[['Gilbert', 'PERSON']]",americans,0.6528264880180359,neutral,0.7872027158737183
2014/02/04_09:10,We can make this happen. Just imagine what it will mean for our country if we do. —President Obama on putting Wi-Fi in schools #ConnectED,654,713,"[['Obama', 'PERSON']]",americans,0.6375930905342102,positive,0.6984397768974304
2014/02/04_09:05,Ask yourself what you can do to help us connect our students to the 21st century. —President Obama #ConnectEd,438,485,"[['Obama', 'PERSON']]",americans,0.4772777259349823,neutral,0.6487419009208679
2014/02/04_09:01,The entire economy will be lifted if more of our young people are doing better. —President Obama #ConnectEd,637,640,"[['Obama', 'PERSON']]",americans,0.576554536819458,positive,0.8268436193466187
2014/02/04_08:57,In a country where we expect free Wi-Fi with our coffee we should definitely demand it in our schools. —President Obama #ConnectEd,2426,1802,"[['Obama', 'PERSON']]",americans,0.7075515985488892,positive,0.5368981957435608
2014/02/04_08:54,In this year of action we're going to work with states and communities to make high quality pre-K available. —President Obama #ConnectEd,326,432,"[['Obama', 'PERSON']]",americans,0.5128552317619324,positive,0.7527647018432617
2014/02/04_08:48,President Obama: Each generation has to work hard to make sure the American Dream stays alive for the next generation. #ConnectEd,594,600,"[['Obama', 'PERSON']]",americans,0.5615088939666748,positive,0.6800216436386108
2014/02/04_08:45,I'm only standing here today because my education gave me a chance. —President Obama #ConnectEd,1352,1224,"[['Obama', 'PERSON']]",americans,0.584472119808197,positive,0.7866307497024536
2014/02/04_08:38,LIVE: The President is detailing ways to give students more access to the latest technologies.http://ofa.bo/i3o,218,260,[],americans,0.5469927787780762,positive,0.6559771299362183
2014/02/04_08:19,President Obama will speak about expanding access to wireless technology for students at 11:30 a.m. ET:http://ofa.bo/g3b,306,320,"[['Obama', 'PERSON']]",americans,0.521085262298584,neutral,0.6115024089813232
2014/02/03_15:13,For some it's still harder than it should be to support a family in America. Tell Congress to #RaiseTheWage: http://ofa.bo/j3M,664,679,"[['America', 'GPE'],['Congress', 'ORG']]",americans,0.4814701676368713,negative,0.6516233086585999
2014/02/03_10:49,Saving a fortune on health coverage is going to make a huge difference in what I do. Read John's story: http://ofa.bo/i3b,259,340,"[['John', 'PERSON']]",health,0.9221053719520568,positive,0.8265182971954346
2014/02/03_07:31,Make a healthy choice—enroll in a new health care plan today: http://ofa.bo/d3L pic.twitter.com/Xi1sf2hAuD,484,540,[],health,0.8468146920204163,positive,0.5754584074020386
2014/02/02_14:22,Broncos or Seahawks?pic.twitter.com/kes2UBu34w,5624,5775,"[['Broncos', 'ORG']]",americans,0.5825757384300232,neutral,0.8749886155128479
2014/02/02_10:37,Bo and Sunny help train the #PuppyBowl athletes at 3:00 pm ET. #LetsFetch (h/t @AnimalPlanet),461,733,"[['Bo', 'PERSON'],['Sunny', 'PERSON'],['#PuppyBowl athletes', 'EVENT'],['@AnimalPlanet', 'ORG']]",business,0.4365450739860534,neutral,0.6783847212791443
2014/02/02_08:56,#PunxsutawneyPhil says there's more winter ahead—make sure you get covered: http://ofa.bo/d3H  #GroundhogDay,491,432,[],business,0.5622221827507019,neutral,0.6494752764701843
2014/02/01_11:56,Virginia may be the next state in the march toward marriage equality. Here's how: http://ofa.bo/e3M  #LoveIsLove,977,1112,"[['Virginia', 'GPE']]",americans,0.6708458662033081,positive,0.5484148859977722
2014/01/31_12:25,Here's what health insurance means to this 20-something: http://ofa.bo/b3R pic.twitter.com/chFfsoPmdl,388,495,[],health,0.9522889852523804,neutral,0.8478116393089294
2014/01/31_09:58,Congress's inaction on unemployment insurance has affected millions. If you're one of them tell your story: http://ofa.bo/i3K  #RenewUI,271,351,"[['Congress', 'ORG']]",americans,0.615942120552063,negative,0.5956114530563354
