Date,Tweet-text,Retweets,Likes,entities,topic,confidence,sentiment,sentiment_confidence
2014/10/06_14:14,These businesses wanted their employees to be fairly compensated. So they took action. #RaiseTheWagepic.twitter.com/CBlpl1LkOl,1217,1704,,business,0.9619697332382202,neutral,0.7207467555999756
2014/10/04_14:29,Good news: America's businesses extended the longest streak of private sector job gains on record. http://ofa.bo/a17d  #ActOnJobs,668,1296,['America' 'GPE'],business,0.5195587873458862,positive,0.9219772219657898
2014/10/04_08:06,Watch the weekly address: Although the economy has improved there's still more to do to help middle class families.http://ofa.bo/d14x,403,961,,family,0.7011619210243225,positive,0.602578341960907
2014/10/03_14:14,Here's an in-depth look at how our economy has made real progress in the last six years: http://ofa.bo/q169  #AmericaLeads,496,853,,USA,0.9171055555343628,positive,0.8551532626152039
2014/10/03_12:59,See why raising the minimum wage is a good idea for working Americans and their families: http://ofa.bo/q160  #RaiseTheWage,531,914,['Americans' 'NORP'],family,0.6364415884017944,positive,0.5993642807006836
2014/10/03_08:23,Great news: The U.S. economy added 248000 jobs in September. http://ofa.bo/r16z  #ActOnJobs,726,1286,['U.S.' 'GPE'],USA,0.7155097723007202,positive,0.9542191028594971
2014/10/02_14:45,Retweet if you believe our economy should grow from the middle out not the top down. #AmericaLeadspic.twitter.com/XzR28YPIB0,3118,2520,,USA,0.7412514686584473,positive,0.523165762424469
2014/10/02_12:15,The story of America is a story of progress.  #AmericaLeads,682,1169,['America' 'GPE'],USA,0.9085904359817505,positive,0.6822426915168762
2014/10/02_12:12,It is the American people who have made the progress of the last six years possible.  #AmericaLeads,418,831,['American' 'NORP'],USA,0.9188977479934692,positive,0.7766546607017517
2014/10/02_12:10,America’s economic greatness has never trickled from the top down—it grows from a rising thriving middle class. ,657,990,['America' 'GPE'],USA,0.9146717190742493,positive,0.7203983664512634
2014/10/02_12:07,President Obama: While affordable health care might still be a threat to freedom on Fox News it’s working pretty well in the real world.,2865,2970,"['Obama' 'PERSON'],['Fox News' 'ORG']",health,0.9590975046157837,positive,0.49635523557662964
2014/10/02_12:02,Let's agree that no one who works full time in America should ever have to work in poverty. ,1038,1533,['America' 'GPE'],USA,0.8179492950439453,neutral,0.5455325841903687
2014/10/02_11:59,If we raise the minimum wage we won’t just put more money in workers’ pockets—they’ll spend that money.  #AmericaLeads,778,1151,,USA,0.6003885865211487,neutral,0.488171249628067
2014/10/02_11:56,Let's keep reforming our education system so young people at every level have the same shot at success.  #AmericaLeads,735,977,,USA,0.8951441645622253,positive,0.7901486754417419
2014/10/02_11:51,America is better poised to lead and succeed in the 21st century than any other nation on Earth.  #AmericaLeads,364,667,"['America' 'GPE'],['Earth' 'LOC']",USA,0.9184467792510986,positive,0.9141204357147217
2014/10/02_11:48,When I took office the deficit was nearly 10 percent of our economy. Today it’s approaching 3 percent.  #AmericaLeads,927,1292,,USA,0.73531174659729,neutral,0.4786175787448883
2014/10/02_11:45,We're slowing the cost of health care—and we're covering more people at the same time.  #AmericaLeads,321,672,,health,0.6010072827339172,positive,0.6765342950820923
2014/10/02_11:43,Premiums are rising at a rate tied for the lowest on record.  #AmericaLeads,239,467,,USA,0.6337343454360962,neutral,0.47675254940986633
2014/10/02_11:40,Today we have seen a dramatic slowdown in the rising cost of health care.  #AmericaLeads,281,579,,health,0.6470748782157898,neutral,0.5310422778129578
2014/10/02_11:38,In the decade before the Affordable Care Act—AKA Obamacare—double-digit premium increases were common.  #AmericaLeads,235,455,"['the Affordable Care Act' 'LAW'],['Obamacare' 'EVENT']",USA,0.5885313749313354,neutral,0.6189234852790833
2014/10/02_11:36,Last year our elementary and middle school students had the highest math and reading scores on record.  #AmericaLeads,430,803,,USA,0.7941697835922241,positive,0.956558346748352
2014/10/02_11:33,Today they’re building and selling new cars at the fastest rate in eight years.  #AmericaLeads,288,568,,USA,0.6186487078666687,positive,0.9098204970359802
2014/10/02_11:30,We have to make our economy work for every working American.  #AmericaLeads,345,637,['American' 'NORP'],USA,0.8123155236244202,positive,0.599409282207489
2014/10/02_11:28,When the middle class thrives ... America thrives. When it doesn’t America doesn't.  #AmericaLeads,613,901,"['America' 'GPE'],['America' 'GPE']",USA,0.7231229543685913,neutral,0.4940629005432129
2014/10/02_11:25,This is the longest uninterrupted stretch of job growth in our history.  #AmericaLeads,525,815,,USA,0.8224316835403442,positive,0.9363702535629272
2014/10/02_11:23,Today our businesses are hiring 200000 Americans per month.  #AmericaLeads,343,648,['Americans' 'NORP'],USA,0.4647327959537506,positive,0.7940873503684998
2014/10/02_11:20,As Americans we can and should be proud of the progress our country has made over these past six years.  #AmericaLeads,412,725,['Americans' 'NORP'],USA,0.8035129308700562,positive,0.9589170217514038
2014/10/02_11:17,American leadership is the one constant in an uncertain world.  #AmericaLeads,377,623,['American' 'NORP'],USA,0.8979184627532959,positive,0.6111800074577332
2014/10/02_11:11,LIVE: President Obama is speaking about the future of our 21st century economy. Tune in: http://ofa.bo/a15Q  #AmericaLeads,269,426,['Obama' 'PERSON'],USA,0.8824298977851868,positive,0.5681363344192505
2014/10/02_10:33,President Obama will address the future of the economy at @NorthwesternU at 2:15 pm ET. Don't miss it: http://ofa.bo/q15Y  #AmericaLeads,363,582,"['Obama' 'PERSON'],['@NorthwesternU' 'ORG']",USA,0.8700495362281799,positive,0.5803247094154358
2014/10/02_07:43,ICYMI: @OFA volunteers across the country are preparing for the second health care enrollment period. http://ofa.bo/h13S,234,500,['@OFA' 'ORG'],health,0.9009248614311218,neutral,0.8542891144752502
2014/10/01_13:50,You now have basic rights and protections when it comes to health insurance—thanks to #Obamacare: http://ofa.bo/e13r,528,1031,,health,0.9264505505561829,positive,0.6837623715400696
2014/10/01_11:18,Together we renew our commitment to better prevent detect and treat breast cancer.  on Breast Cancer Awareness Month,934,1365,['Breast Cancer Awareness Month' 'EVENT'],health,0.6827117800712585,neutral,0.5643797516822815
2014/10/01_08:57,A year ago today extreme voices in Congress shut down the government—and here's one reason why they won't try again: http://ofa.bo/d12B,547,845,['Congress' 'ORG'],politics,0.8189591765403748,negative,0.7518700957298279
2014/09/30_13:10,Support cutting carbon pollution: http://ofa.bo/r13x  #ActOnClimate,577,926,,climate change,0.7772406339645386,neutral,0.683857798576355
2014/09/30_11:28,Health care reform is all about #BetterCare for you and your family: http://ofa.bo/d11J,461,872,,health,0.663490891456604,positive,0.7701253890991211
2014/09/30_09:21,Add your name if you agree—cutting carbon pollution is just common sense: http://ofa.bo/p17F  #ActOnClimate,775,1209,,climate change,0.6347352266311646,neutral,0.5925335884094238
2014/09/29_10:39,Thanks to health care reform getting covered could be more affordable than you think: http://ofa.bo/i130 pic.twitter.com/9GTGBOJVef,481,877,,health,0.9240346550941467,positive,0.9092696309089661
2014/09/29_07:38,ICYMI: President Obama showed the world how the United States is leading in the fight against #climate change. http://ofa.bo/s12L,421,740,"['Obama' 'PERSON'],['the United States' 'GPE']",climate change,0.6704884767532349,positive,0.697354793548584
2014/09/27_10:29,Check this out: @OFA volunteers are gearing up to help get the word out for the next health care enrollment period.http://ofa.bo/i11c,849,768,['@OFA' 'ORG'],health,0.936683177947998,neutral,0.6485472321510315
2014/09/27_07:29,Watch the weekly address: President Obama discusses the responsibility America has to lead.http://ofa.bo/r12J,1100,867,"['Obama' 'PERSON'],['America' 'GPE']",USA,0.6431879997253418,neutral,0.8262813091278076
2014/09/26_13:37,Retweet if you think it's time to #ActOnClimate. h/t @GovInsleepic.twitter.com/FU2mWp62tr,7483,3595,,climate change,0.8535027503967285,neutral,0.7910891175270081
2014/09/26_11:46,Economic growth in the second quarter was even stronger than originally estimated:http://ofa.bo/r10v,1525,988,,business,0.44814369082450867,positive,0.9508297443389893
2014/09/26_08:52,Happening now: The President is delivering remarks at the Global Health Security Agenda Summit. Tune in. http://ofa.bo/h0zu,922,716,['the Global Health Security Agenda Summit' 'EVENT'],health,0.8994022011756897,neutral,0.8099896907806396
2014/09/26_07:11,The President has a plan to fight climate change—you should support it: http://ofa.bo/g0zr  #ActOnClimate,1013,883,,climate change,0.9268496036529541,positive,0.8388248085975647
2014/09/25_13:03,How President Obama is answering the call to #ActOnClimate.pic.twitter.com/ngFpcc4sb2,757,1062,['Obama' 'PERSON'],climate change,0.8668540120124817,neutral,0.768574059009552
2014/09/25_11:24,Good news: More insurers are offering health plans on the marketplace meaning more choices for consumers. http://ofa.bo/i0zw,503,790,,health,0.730944812297821,positive,0.9307308197021484
2014/09/25_09:52,Between droughts wildfires and dangerous storms the effects of #climate change are real. It's time to act: http://ofa.bo/i0zv,744,949,,climate change,0.9045286178588867,negative,0.5130655169487
2014/09/24_13:55,Add your name to support taking action on climate change: http://ofa.bo/f10j  #ActOnClimate,591,823,,climate change,0.8553003072738647,neutral,0.7809973955154419
2014/09/24_08:57,It's time to #ActOnClimate: http://ofa.bo/q0zE,519,765,,climate change,0.9581229090690613,neutral,0.6866908073425293
2014/09/23_13:39,Retweet if you agree. #ActOnClimatepic.twitter.com/yFAfWr7UN4,7381,3887,,climate change,0.8022176027297974,neutral,0.732901394367218
2014/09/23_12:16,Now is the time to step up and support serious action to fight climate change: http://ofa.bo/a0yU  #ActOnClimate,724,1019,,climate change,0.9222524762153625,positive,0.525545060634613
2014/09/23_10:16,I call on all countries to join us—not next year but now.  #ActOnClimate,920,1379,,climate change,0.6956576108932495,neutral,0.4948376715183258
2014/09/23_10:14,We have a special responsibility to lead. That's what big nations have to do.  #ActOnClimate,623,994,,climate change,0.8149629235267639,neutral,0.5495020151138306
2014/09/23_10:12,We have to work together as a global community to tackle this global threat before it is too late.  #ActOnClimate,920,1179,,climate change,0.8551303744316101,neutral,0.6162084937095642
2014/09/23_10:10,We are the first generation to feel the effect of climate change and the last generation who can do something about it. ,4522,3559,,climate change,0.9517991542816162,neutral,0.5846839547157288
2014/09/23_10:02,LIVE: President Obama is delivering a call for action at the U.N. Climate Summit. http://ofa.bo/g0yM  #ActOnClimate,329,549,"['Obama' 'PERSON'],['the U.N. Climate Summit' 'EVENT']",climate change,0.6057084202766418,neutral,0.7981646060943604
2014/09/23_09:29,President Obama will make the case for strong climate action at the U.N. Climate Summit at 12:50 p.m. ET. Watch here: http://ofa.bo/r0z9,405,675,"['Obama' 'PERSON'],['the U.N. Climate Summit' 'EVENT']",climate change,0.7969034314155579,neutral,0.7003669738769531
2014/09/22_14:53,ICYMI: President Obama is teaming up with major companies to fight climate change. Read more: http://ofa.bo/e0yI  #ActOnClimate,2859,851,['Obama' 'PERSON'],climate change,0.771677553653717,neutral,0.6440339684486389
2014/09/22_13:29,Everyone has a role to play in ending sexual assault. #ItsOnUs: http://ofa.bo/f0zq,1230,1606,,USA,0.4849773049354553,neutral,0.6661027073860168
2014/09/22_12:08,Watch this video about the Earth's climate changing at an unprecedented rate: http://ofa.bo/f0zj  #ActOnClimate,759,873,['Earth' 'LOC'],climate change,0.9816530346870422,neutral,0.7739840745925903
2014/09/22_07:38,Doug is a rancher in New Mexico and he's feeling the effects of climate change firsthand: http://ofa.bo/a0xw  #ActOnClimate,389,682,"['Doug' 'PERSON'],['New Mexico' 'GPE']",climate change,0.8836299777030945,neutral,0.6740661859512329
2014/09/20_09:48,Say you're ready to #WalkTheWalk on climate change.pic.twitter.com/WVLelJHwz9,1553,1885,['#WalkTheWalk on' 'EVENT'],climate change,0.9428097009658813,neutral,0.7827109694480896
2014/09/19_12:23,Watch: It's time to stand up to sexual assault. http://ofa.bo/s0vj  #ItsOnUs,833,1073,,USA,0.4915865361690521,neutral,0.6043787002563477
2014/09/19_11:05,Take the pledge to help make a fundamental shift in our culture around sexual assault: http://ofa.bo/b0yp  #ItsOnUs,562,795,,USA,0.48197856545448303,neutral,0.692566454410553
2014/09/19_09:35,We don't condemn sexual assault as loudly as we should.  #ItsOnUs,1884,2293,,USA,0.5581264495849609,negative,0.816889762878418
2014/09/19_09:33,Sexual violence isn't just a crime—it's a civil rights violation.  #ItsOnUs,2353,2518,,USA,0.5140308737754822,negative,0.914043128490448
2014/09/19_09:30,Campus sexual assault is no longer a thing that we as a nation can say 'It's not our problem.'  #ItsOnUs,1392,1678,,USA,0.6353512406349182,negative,0.719262421131134
2014/09/19_09:07,LIVE: The President and @VP are launching #ItsOnUs because everyone has a role to play in stopping sexual assault. http://ofa.bo/i0wC,467,722,,USA,0.49170905351638794,neutral,0.5368888974189758
2014/09/19_07:17,FACT: No one can be denied coverage because of their current or past health. http://ofa.bo/i0wA  #BetterCarepic.twitter.com/iHDZtAt8AH,718,1412,,health,0.8173677921295166,neutral,0.6107322573661804
2014/09/18_16:02,Happening now: President Obama is delivering a statement on congressional passage of the Continuing Resolution.http://ofa.bo/f0wy,359,630,"['Obama' 'PERSON'],['the Continuing Resolution.http://ofa.bo/f0wy' 'LAW']",politics,0.5304983854293823,neutral,0.8675358295440674
2014/09/18_11:04,A new @WhiteHouse solar energy plan will cut carbon pollution and help save on energy bills: http://ofa.bo/g0vL  #ActOnClimate,618,988,['@WhiteHouse' 'ORG'],climate change,0.6141844987869263,positive,0.6102375984191895
2014/09/18_06:58,Ranchers and farmers are facing instability due to the effects of climate change: http://ofa.bo/b0y3  #ActOnClimate,385,727,,climate change,0.9091346859931946,negative,0.6098690629005432
2014/09/17_13:24,For more than two centuries our founding charter has guided our progress and defined us as a people.  on Constitution Day,471,897,,USA,0.5187949538230896,neutral,0.5503256916999817
